name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,averageX,averageY,pointsCount,team,sofascoreId
Sergio Reguilón,,,sergio-reguilon,S. Reguilón,D,,6051,M,858195,"{'nameTranslation': {'ar': 'سيرجيو ريغيلون', 'hi': 'सर्जियो रेगुइलोन', 'bn': 'সার্জিও রেগুইলন'}, 'shortNameTranslation': {'ar': 'س. ريغيلون', 'hi': 'एस. रेगुइलोन', 'bn': 'এস. রেগুইলন'}}",37.260810810811,79.258108108108,74,home,sergio_regui
Mathias Jensen,,,mathias-jensen,M. Jensen,M,8,973,M,799251,"{'nameTranslation': {'ar': 'جينسين، ماتياس', 'hi': 'जेन्सेन, मैथियास', 'bn': 'জেনসেন, ম্যাথিয়াস'}, 'shortNameTranslation': {'ar': 'م. جينسين', 'hi': 'एम. जेन्सेन', 'bn': 'এম. জেনসেন'}}",54.548275862069,30.975862068966,58,home,
Zanka,,,zanka,Zanka,D,5,495,M,26404,"{'nameTranslation': {'ar': 'زانكا', 'hi': 'ज़ंका', 'bn': 'জাঙ্কা'}, 'shortNameTranslation': {'ar': 'زانكا', 'hi': 'ज़ंका', 'bn': 'জাঙ্কা'}}",36.201136363636,24.736363636364,88,home,
Ivan Toney,,,ivan-toney,I. Toney,F,17,10125,M,290927,"{'nameTranslation': {'ar': 'إيفان توني', 'hi': 'इवान टोनी', 'bn': 'ইভান টোনি'}, 'shortNameTranslation': {'ar': 'إ. توني', 'hi': 'आई. टोनी', 'bn': 'আই. টনি'}}",57.547916666667,53.175,48,home,ivantoney
Christian Nørgaard,,,christian-norgaard,C. Nørgaard,M,16,8776,M,135256,"{'nameTranslation': {'ar': 'كريستيان نورغارد', 'hi': 'क्रिश्चियन नॉरगार्ड', 'bn': 'ক্রিশ্চিয়ান নরগার্ড'}, 'shortNameTranslation': {'ar': 'ك. نورغارد', 'hi': 'सी. नॉरगार्ड', 'bn': 'সি. নরগার্ড'}}",46.45504587156,46.533944954128,109,home,
Bryan Mbeumo,,,bryan-mbeumo,B. Mbeumo,M,19,89920,M,927083,"{'nameTranslation': {'ar': 'برايان مبيومو', 'hi': 'ब्रायन मबेउमो', 'bn': 'ব্রায়ান এমবেউমো'}, 'shortNameTranslation': {'ar': 'ب. مبيومو', 'hi': 'बी. मबेउमो', 'bn': 'বি. এমবেউমো'}}",62.285964912281,15.931578947368,57,home,bryan_m19
Callum Wilson,,,callum-wilson,C. Wilson,F,9,3183,M,113956,"{'nameTranslation': {'ar': 'كالوم ويلسون', 'hi': 'कैलम विल्सन', 'bn': 'ক্যালাম উইলসন'}, 'shortNameTranslation': {'ar': 'ك. ويلسون', 'hi': 'सी. विल्सन', 'bn': 'সি. উইলসন'}}",71.8,52.311111111111,9,away,
Miguel Almirón,,,miguel-almiron,M. Almirón,M,10,8455,M,333373,"{'nameTranslation': {'ar': 'ميغيل ألميرون', 'hi': 'मिगुएल अल्मिरोन', 'bn': 'মিগুয়েল আলমিরন'}, 'shortNameTranslation': {'ar': 'م. ألميرون', 'hi': 'एम. अल्मिरोन', 'bn': 'এম. আলমিরন'}}",62.070588235294,15.047058823529,17,away,miguel_almiron
Kieran Trippier,,,kieran-trippier,K. Trippier,D,2,8611,M,69256,"{'nameTranslation': {'ar': 'كيران تريبيير', 'hi': 'किरन ट्रिप्पियर', 'bn': 'কাইরান ট্রিপিয়ার'}, 'shortNameTranslation': {'ar': 'ك. تريبيير', 'hi': 'के.ट्रिप्पियर', 'bn': 'কে. ট্রিপিয়ার'}}",41.286666666667,13.673333333333,15,away,ktrippier2
Elliot Anderson,,,elliot-anderson,E. Anderson,M,8,6933,M,994546,"{'nameTranslation': {'ar': 'إليوت أندرسون', 'hi': 'इलियट एंडरसन', 'bn': 'এলিয়ট অ্যান্ডারসন'}, 'shortNameTranslation': {'ar': 'إ. أندرسون', 'hi': 'ई. एंडरसन', 'bn': 'ই. অ্যান্ডারসন'}}",69.021428571429,84.375,28,away,
Alexander Isak,,,alexander-isak,A. Isak,F,9,101689,M,823941,"{'nameTranslation': {'ar': 'ألكسندر إيزاك', 'hi': 'अलेक्जेंडर इसाक', 'bn': 'আলেকজান্ডার ইসাক'}, 'shortNameTranslation': {'ar': 'أ. إيزاك', 'hi': 'ए. इसाक', 'bn': 'এ. ইসাক'}}",67.462790697674,49.520930232558,43,away,AlexIsak
Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,3550,M,372336,"{'nameTranslation': {'ar': 'جاكوب مورفي', 'hi': 'जैकब मर्फी', 'bn': 'জ্যাকব মারফি'}, 'shortNameTranslation': {'ar': 'ج. مورفي', 'hi': 'जे. मर्फी', 'bn': 'জে. মারফি'}}",68.9625,22.8275,40,away,
Harvey Barnes,,,harvey-barnes,H. Barnes,F,11,5075,M,855647,"{'nameTranslation': {'ar': 'هارفي بارنز', 'hi': 'हार्वे बार्न्स', 'bn': 'হার্ভে বার্নস'}, 'shortNameTranslation': {'ar': 'ه. بارنز', 'hi': 'एच. बार्न्स', 'bn': 'এইচ. বার্নস'}}",53.031578947368,76.760526315789,38,away,
Sean Longstaff,,,sean-longstaff,S. Longstaff,M,8,1640,M,866191,"{'nameTranslation': {'ar': 'شون لونغستاف', 'hi': 'सीन लॉन्गस्टाफ़', 'bn': 'শন লংস্টাফ'}, 'shortNameTranslation': {'ar': 'ش. لونغستاف', 'hi': 'एस. लॉन्गस्टाफ़', 'bn': 'এস. লংস্টাফ'}}",49.531111111111,35.546666666667,45,away,
Emil Krafth,,,emil-krafth,E. Krafth,D,17,946,M,150396,"{'nameTranslation': {'ar': 'إميل كرافث', 'hi': 'एमिल क्राफ्ट', 'bn': 'এমিল ক্রাফট'}, 'shortNameTranslation': {'ar': 'إ. كرافث', 'hi': 'ई. क्राफ्ट', 'bn': 'ই. ক্রাফট'}}",54.467924528302,12.839622641509,53,away,
Fabian Schär,,,fabian-schar,F. Schär,D,5,3205,M,101882,"{'nameTranslation': {'ar': 'فابيان شار', 'hi': 'फेबियन शार', 'bn': 'ফ্যাবিয়ান শার'}, 'shortNameTranslation': {'ar': 'ف. شار', 'hi': 'एफ. शार', 'bn': 'এফ. শার'}}",40.946,35.83,50,away,
Dan Burn,,,dan-burn,D. Burn,D,33,4399,M,99090,"{'nameTranslation': {'ar': 'دان بيرن', 'hi': 'डैन बर्न', 'bn': 'ড্যান বার্ন'}, 'shortNameTranslation': {'ar': 'د. بيرن', 'hi': 'डी. बर्न', 'bn': 'ডি বার্ন'}}",31.147916666667,65.847916666667,48,away,
Paul Dummett,,,paul-dummett,P. Dummett,D,,150,M,185995,"{'nameTranslation': {'ar': 'بول دومت', 'hi': 'पॉल डमेट', 'bn': 'পল ডুমেট'}, 'shortNameTranslation': {'ar': 'ب. دومت', 'hi': 'पी. डमेट', 'bn': 'পি. ডামেট'}}",48.3,62.2,1,away,
Nick Pope,,,nick-pope,N. Pope,G,1,4568,M,162653,"{'nameTranslation': {'ar': 'نيك بوب', 'hi': 'निक पोप', 'bn': 'নিক পোপ'}, 'shortNameTranslation': {'ar': 'ن. بوب', 'hi': 'एन. पोप', 'bn': 'এন. পোপ'}}",11.05,51.086363636364,44,away,npope29
Lewis Hall,Lewis Hall,,lewis-hall,L. Hall,D,3,4014,M,1136730,"{'nameTranslation': {'ar': 'لويس هال', 'hi': 'लुईस हॉल', 'bn': 'লুইস হল'}, 'shortNameTranslation': {'ar': 'ل. هال', 'hi': 'एल. हॉल', 'bn': 'এল. হল'}}",47.054347826087,83.039130434783,92,away,lewishall_10
Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,31656,M,866469,"{'nameTranslation': {'ar': 'برونو غيماريش', 'hi': 'ब्रूनो गीमरेस', 'bn': 'ব্রুনো গুইমারেস'}, 'shortNameTranslation': {'ar': 'ب. غيمارايش', 'hi': 'बी. गीमरेस', 'bn': 'বি. গুইমারেস'}}",56.860204081633,47.625510204082,98,away,BrunoGuimarães
Joelinton,,,joelinton,Joelinton,M,7,9814,M,560128,"{'nameTranslation': {'ar': 'جويلينتون', 'hi': 'जोलिंटन', 'bn': 'জোলিন্টন'}, 'shortNameTranslation': {'ar': 'جولينتون', 'hi': 'जोएलिंटन', 'bn': 'জোলিন্টন'}}",50.731343283582,69.214925373134,67,away,joelinton34
