Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Touches,Performance_Tkl,Performance_Int,Performance_Blocks,Expected_xG,Expected_npxG,Expected_xAG,SCA_SCA,SCA_GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries_Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Match Report,player_id
2023-10-21,Sat,Premier League,Matchweek 9,Away,D 2–2,Luton Town,Nott'ham Forest,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,73b1d65b
2023-10-29,Sun,Premier League,Matchweek 10,Away,L 1–3,Luton Town,Aston Villa,N,WB,12,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,2,7,28.6,0,2,0,0,0,Match Report,73b1d65b
2023-11-05,Sun,Premier League,Matchweek 11,Home,D 1–1,Luton Town,Liverpool,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,73b1d65b
2023-11-11,Sat,Premier League,Matchweek 12,Away,L 0–1,Luton Town,Manchester Utd,N,WB,5,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,3,1,0,0,Match Report,73b1d65b
2023-11-25,Sat,Premier League,Matchweek 13,Home,W 2–1,Luton Town,Crystal Palace,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,73b1d65b
2023-12-02,Sat,Premier League,Matchweek 14,Away,L 1–3,Luton Town,Brentford,N,LB,15,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,7,11,63.6,1,7,1,0,0,Match Report,73b1d65b
2023-12-05,Tue,Premier League,Matchweek 15,Home,L 3–4,Luton Town,Arsenal,N,WB,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,1,0,0,0,Match Report,73b1d65b
2023-12-10,Sun,Premier League,Matchweek 16,Home,L 1–2,Luton Town,Manchester City,Y,LM,83,0,0,0,0,0,0,0,0,41,3,0,1,0.0,0.0,0.0,0,0,25,32,78.1,3,23,0,2,2,Match Report,73b1d65b
2023-12-23,Sat,Premier League,Matchweek 18,Home,W 1–0,Luton Town,Newcastle Utd,N,WB,45,0,0,0,0,1,1,0,0,26,0,0,0,0.0,0.0,0.0,1,0,9,15,60.0,1,9,1,0,0,Match Report,73b1d65b
2023-12-26,Tue,Premier League,Matchweek 19,Away,W 3–2,Luton Town,Sheffield Utd,Y,WB,71,0,0,0,0,0,0,0,0,40,2,3,0,0.0,0.0,0.0,1,0,25,31,80.6,3,15,1,0,0,Match Report,73b1d65b
2023-12-30,Sat,Premier League,Matchweek 20,Home,L 2–3,Luton Town,Chelsea,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,73b1d65b
2024-01-07,Sun,FA Cup,Third round proper,Home,D 0–0,Luton Town,Bolton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,73b1d65b
2024-01-12,Fri,Premier League,Matchweek 21,Away,D 1–1,Luton Town,Burnley,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,73b1d65b
2024-01-16,Tue,FA Cup,Third round proper,Away,W 2–1,Luton Town,Bolton,N,,45,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,73b1d65b
2024-02-03,Sat,Championship,Matchweek 30,Home,W 1–0,Hull City,Millwall,Y,"LB,LW",90,0,0,0,0,0,0,0,0,62,0,0,0,0.0,0.0,0.1,1,0,52,59,88.1,1,43,2,1,1,Match Report,73b1d65b
2024-02-10,Sat,Championship,Matchweek 31,Home,L 0–1,Hull City,Swansea City,Y,LB,90,0,0,0,0,0,0,0,0,89,2,1,4,0.0,0.0,0.0,2,0,55,80,68.8,2,37,2,2,2,Match Report,73b1d65b
2024-02-13,Tue,Championship,Matchweek 32,Away,W 2–1,Hull City,Rotherham Utd,Y,"LB,LW",90,0,0,0,0,1,0,0,0,85,0,1,0,0.1,0.1,0.1,5,0,55,77,71.4,6,48,10,3,1,Match Report,73b1d65b
2024-02-17,Sat,Championship,Matchweek 33,Away,W 2–1,Hull City,Huddersfield,Y,LB,90,0,0,0,0,0,0,0,0,58,2,1,1,0.0,0.0,0.0,3,1,34,43,79.1,1,22,0,0,0,Match Report,73b1d65b
2024-02-20,Tue,Championship,Matchweek 29,Away,W 2–1,Hull City,Southampton,Y,LB,90,0,0,0,0,0,0,0,0,57,3,2,1,0.0,0.0,0.0,1,0,37,45,82.2,0,30,1,1,0,Match Report,73b1d65b
2024-02-24,Sat,Championship,Matchweek 34,Home,D 1–1,Hull City,West Brom,Y,LB,90,0,1,0,0,0,0,0,0,67,2,0,0,0.0,0.0,0.1,2,1,56,63,88.9,6,42,0,0,0,Match Report,73b1d65b
2024-03-02,Sat,Championship,Matchweek 35,Away,D 0–0,Hull City,Preston,Y,LB,90,0,0,0,0,2,0,1,0,64,0,2,0,0.0,0.0,0.0,3,0,34,53,64.2,3,27,1,1,1,Match Report,73b1d65b
2024-03-05,Tue,Championship,Matchweek 36,Home,D 1–1,Hull City,Birmingham City,Y,LB,90,0,0,0,0,1,0,0,0,76,0,0,3,0.0,0.0,0.3,8,0,56,68,82.4,9,43,4,2,2,Match Report,73b1d65b
2024-03-09,Sat,Championship,Matchweek 37,Home,D 2–2,Hull City,Leicester City,Y,LB,90,0,0,0,0,0,0,0,0,51,0,3,0,0.0,0.0,0.0,0,0,32,45,71.1,2,28,1,1,0,Match Report,73b1d65b
2024-03-29,Fri,Championship,Matchweek 39,Home,L 0–2,Hull City,Stoke City,Y,LB,74,0,0,0,0,0,0,0,0,58,0,1,3,0.0,0.0,0.2,3,0,32,46,69.6,2,19,3,1,1,Match Report,73b1d65b
2024-04-01,Mon,Championship,Matchweek 40,Away,L 1–3,Hull City,Leeds United,Y,LB,57,0,0,0,0,1,0,0,0,67,0,0,0,0.0,0.0,0.0,1,0,54,62,87.1,8,45,4,0,0,Match Report,73b1d65b
2024-04-10,Wed,Championship,Matchweek 42,Home,D 2–2,Hull City,Middlesbrough,N,LB,45,0,0,0,0,0,0,1,0,33,0,0,0,0.0,0.0,0.0,0,0,28,32,87.5,2,24,2,1,1,Match Report,73b1d65b
2024-04-13,Sat,Championship,Matchweek 43,Home,W 3–0,Hull City,QPR,N,LM,23,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,8,9,88.9,1,7,0,0,0,Match Report,73b1d65b
2024-04-20,Sat,Championship,Matchweek 44,Away,D 0–0,Hull City,Watford,N,RB,9,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,1,0,0,0,Match Report,73b1d65b
2024-04-24,Wed,Championship,Matchweek 38,Away,W 3–2,Hull City,Coventry City,N,LB,22,0,0,0,0,0,0,0,0,14,0,1,0,0.0,0.0,0.0,0,0,9,13,69.2,0,10,0,1,1,Match Report,73b1d65b
2024-04-27,Sat,Championship,Matchweek 45,Home,D 3–3,Hull City,Ipswich Town,N,WB,10,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,1,1,0,0,0,Match Report,73b1d65b
2024-05-04,Sat,Championship,Matchweek 46,Away,L 0–1,Hull City,Plymouth Argyle,N,LB,30,0,0,0,0,0,0,0,0,30,2,1,0,0.0,0.0,0.0,0,0,14,24,58.3,0,12,1,1,0,Match Report,73b1d65b
