name,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,averageX,averageY,pointsCount,team,firstName,lastName,sofascoreId
Reece Burke,reece-burke,R. Burke,D,32,101,M,372342,"{'nameTranslation': {'ar': 'ريس بيرك', 'hi': 'रीस बर्क', 'bn': 'রিস বার্ক'}, 'shortNameTranslation': {'ar': 'ر. بيرك', 'hi': 'आर. बर्क', 'bn': 'আর. বার্ক'}}",40.310843373494,27.621686746988,83,home,,,
Ross Barkley,ross-barkley,R. Barkley,M,6,2380,M,98435,"{'nameTranslation': {'ar': 'روس باركلي', 'hi': 'रॉस बार्कले', 'bn': 'রস বার্কলে'}, 'shortNameTranslation': {'ar': 'ر. باركلي', 'hi': 'आर. बार्कले', 'bn': 'আর. বার্কলে'}}",51.326744186046,54.575581395349,86,home,,,
Teden Mengi,teden-mengi,T. Mengi,D,15,793,M,979233,"{'nameTranslation': {'ar': 'تيدن منجي', 'hi': 'टेडेन मेंगी', 'bn': 'টেডেন মেঙ্গি'}, 'shortNameTranslation': {'ar': 'ت. منجي', 'hi': 'टी. मेंगी', 'bn': 'টি. মেঙ্গি'}}",31.9475,57.17625,80,home,,,
Issa Kaboré,issa-kabore,I. Kaboré,D,12,17342,M,1006189,"{'nameTranslation': {'ar': 'عيسى كابوري', 'hi': 'इस्सा काबोरे', 'bn': 'ইসা কাবোরে'}, 'shortNameTranslation': {'ar': 'ع. كابوري', 'hi': 'आई. काबोरे', 'bn': 'আই. কাবোরে'}}",39.05,67.9546875,64,home,,,issa_kabore_29
Callum Hudson-Odoi,callum-hudson-odoi,C. Hudson-Odoi,M,7,9379,M,867442,"{'nameTranslation': {'ar': 'كالوم هادسون أودوي', 'hi': 'कैलम हडसन-ओडोई', 'bn': 'ক্যালাম হাডসন-ওডোই'}, 'shortNameTranslation': {'ar': 'ك. هودسون أودوي', 'hi': 'सी. हडसन-ओडोई', 'bn': 'সি. হাডসন-ওডোই'}}",77.816666666667,50.583333333333,12,away,,,Calteck10
Felipe,felipe,Felipe,D,,782,M,242211,"{'nameTranslation': {'ar': 'فيليبي', 'hi': 'फेलिप', 'bn': 'ফিলিপ'}, 'shortNameTranslation': {'ar': 'فيليبي', 'hi': 'फेलिप', 'bn': 'ফিলিপ'}}",31.042857142857,51.185714285714,7,away,,,
Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,3140,M,871765,"{'nameTranslation': {'ar': 'نيكولاس دومينغيز', 'hi': 'निकोलस डोमिन्ग्यूज़', 'bn': 'নিকোলাস ডোমিংগুয়েজ'}, 'shortNameTranslation': {'ar': 'ن. دومينغيز', 'hi': 'एन. डोमिन्ग्यूज़', 'bn': 'এন. ডোমিঙ্গুয়েজ'}}",67.841176470588,51.164705882353,17,away,,,
Chris Wood,chris-wood,C. Wood,F,11,7744,M,50480,"{'nameTranslation': {'ar': 'كريس وود', 'hi': 'क्रिस वुड', 'bn': 'ক্রিস উড'}, 'shortNameTranslation': {'ar': 'ك. وود', 'hi': 'सी. वुड', 'bn': 'সি. উড'}}",60.3,48.667647058824,34,away,,,wodsy39
Harry Toffolo,harry-toffolo,H. Toffolo,D,15,379,M,358218,"{'nameTranslation': {'ar': 'هاري توفولو', 'hi': 'हैरी टोफ़ोलो', 'bn': 'হ্যারি টফোলো'}, 'shortNameTranslation': {'ar': 'ه. توفولو', 'hi': 'एच. टोफ़ोलो', 'bn': 'এইচ. টফোলো'}}",36.987804878049,80.839024390244,41,away,,,
Divock Origi,divock-origi,D. Origi,F,27,3656,M,190399,"{'nameTranslation': {'ar': 'ديفوك أوريجي', 'hi': 'डिवॉक ओरिजी', 'bn': 'ডিভক অরিজি'}, 'shortNameTranslation': {'ar': 'د. أوريجي', 'hi': 'डी. ओरिजी', 'bn': 'ডি. অরিজি'}}",62.912,18.716,50,away,,,divockorigi
Ibrahim Sangaré,ibrahim-sangare,I. Sangaré,M,6,9875,M,843754,"{'nameTranslation': {'ar': 'إبراهيم سانغاري', 'hi': 'इब्राहिम संगारे', 'bn': 'ইব্রাহিম সাঙ্গারে'}, 'shortNameTranslation': {'ar': 'إ. سانغاري', 'hi': 'आई. संगारे', 'bn': 'আই. সাঙ্গারে'}}",44.461538461538,64.753846153846,52,away,,,ibrahim_sangare
Ryan Yates,ryan-yates,R. Yates,M,22,881,M,846252,"{'nameTranslation': {'ar': 'ريان ييتس', 'hi': 'रयान येट्स', 'bn': 'রায়ান ইয়েটস'}, 'shortNameTranslation': {'ar': 'ر. ييتس', 'hi': 'आर. येट्स', 'bn': 'আর. ইয়েটস'}}",49.908928571429,29.623214285714,56,away,,,
Murillo,murillo,Murillo,D,5,9796,M,1199282,"{'nameTranslation': {'ar': 'موريو', 'hi': 'मुरिलो', 'bn': 'মুরিলো'}, 'shortNameTranslation': {'ar': 'موريو', 'hi': 'मुरिलो', 'bn': 'মুরিলো'}}",28.270212765957,71.789361702128,47,away,Murillo,,murillosantiago40
Willy Boly,willy-boly,W. Boly,D,30,1805,M,139310,"{'nameTranslation': {'ar': 'ويلي بولي', 'hi': 'विली बोली', 'bn': 'উইলি বলি'}, 'shortNameTranslation': {'ar': 'و. بولي', 'hi': 'डब्लू. बोली', 'bn': 'ডব্লিউ. বলি'}}",33.242,34.484,50,away,,,
Neco Williams,williams-neco,N. Williams,D,3,3163,M,927356,"{'nameTranslation': {'ar': 'ويليامز، نيكو', 'hi': 'विलियम्स, नेको', 'bn': 'উইলিয়ামস, নেকো'}, 'shortNameTranslation': {'ar': 'ن. ويليامز', 'hi': 'एन. विलियम्स', 'bn': 'এন. উইলিয়ামস'}}",50.664367816092,13.503448275862,87,away,,,
Matz Sels,matz-sels,M. Sels,G,26,2453,M,78152,"{'nameTranslation': {'ar': 'ماتس سيلس', 'hi': 'मैट्ज़ सेल्स', 'bn': 'ম্যাটজ সেলস'}, 'shortNameTranslation': {'ar': 'م. سيلس', 'hi': 'एम. सेल्स', 'bn': 'এম. সেলস'}}",10.204,45.582,50,away,,,
Anthony Elanga,anthony-elanga,A. Elanga,M,20,10539,M,979232,"{'nameTranslation': {'ar': 'أنتوني إلانغا', 'hi': 'एंथनी एलंगा', 'bn': 'অ্যান্টনি এলাঙ্গা'}, 'shortNameTranslation': {'ar': 'أ. إلانغا', 'hi': 'ए. एलंगा', 'bn': 'এ. এলাঙ্গা'}}",57.560784313725,70.356862745098,51,away,,,anthonyelanga
Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,6717,M,865912,"{'nameTranslation': {'ar': 'مورغان غيبز-وايت', 'hi': 'मॉर्गन गिब्स-व्हाइट', 'bn': 'মরগান গিবস-হোয়াইট'}, 'shortNameTranslation': {'ar': 'م. غيبز-وايت', 'hi': 'एम. गिब्स-व्हाइट', 'bn': 'এম. গিবস-হোয়াইট'}}",60.388235294118,46.535294117647,68,away,,,Morgangibbs27
